"ch_1","ch_2","ch_3","ch_4","ch_5","ch_6","ch_7","ch_8","finger"
"0.015954","0.025742","0.017134","0.012652","0.011998","0.03645","0.12182","0.017614","4"
"0.017199","0.030753","0.01131","0.010964","0.012643","0.059256","0.074867","0.0177","4"
"0.017693","0.023177","0.013501","0.013643","0.012631","0.056937","0.12027","0.01945","4"
"0.017677","0.023753","0.011359","0.011851","0.01275","0.072476","0.11651","0.017232","4"
"0.017248","0.037105","0.013327","0.013544","0.013717","0.085332","0.108","0.028167","4"
"0.017631","0.026255","0.08048","0.027084","0.013872","0.036598","0.079841","0.015345","4"
"0.017771","0.032058","0.018084","0.014028","0.014621","0.055225","0.14095","0.019292","4"
"0.015789","0.022794","0.0118","0.010781","0.010705","0.028899","0.059767","0.015357","4"
"0.01604","0.025423","0.011489","0.011791","0.010972","0.020631","0.041275","0.012546","4"
"0.017028","0.033797","0.012143","0.011101","0.012981","0.050458","0.083886","0.01759","4"
"0.017676","0.030903","0.014576","0.012289","0.013376","0.035017","0.09448","0.017996","4"
"0.017588","0.02474","0.012144","0.010499","0.011159","0.032397","0.079294","0.015496","4"
"0.015549","0.021756","0.012103","0.010877","0.013399","0.040374","0.071785","0.016971","4"
"0.017595","0.020844","0.014501","0.014578","0.015554","0.028871","0.091955","0.017381","4"
"0.018432","0.021794","0.013082","0.011881","0.011786","0.025434","0.088404","0.013346","4"
"0.017649","0.017438","0.012455","0.011929","0.013051","0.043713","0.064825","0.015921","4"
"0.016733","0.015502","0.012494","0.010852","0.012958","0.046991","0.070331","0.017396","4"
"0.018157","0.012846","0.011642","0.011089","0.01219","0.034821","0.0972","0.014385","4"
"0.016916","0.01863","0.011368","0.012053","0.010989","0.039004","0.11932","0.016428","4"
"0.017028","0.021622","0.012481","0.011915","0.013925","0.076796","0.10648","0.021351","4"
"0.017991","0.015378","0.013496","0.013578","0.013836","0.070493","0.12512","0.019109","4"
"0.01636","0.012061","0.012623","0.012764","0.013091","0.029595","0.066065","0.015566","4"
"0.017234","0.013416","0.013095","0.012952","0.011237","0.0363","0.074194","0.014044","4"
"0.017177","0.024196","0.012794","0.0124","0.014189","0.048008","0.085588","0.02185","4"
"0.018454","0.064459","0.070516","0.030855","0.015734","0.063558","0.14431","0.023488","4"
"0.014019","0.014302","0.046699","0.023948","0.015272","0.056839","0.11059","0.020698","4"
"0.013315","0.010559","0.024234","0.013925","0.013907","0.036753","0.10063","0.013817","4"
"0.012915","0.015511","0.038616","0.018756","0.01385","0.05747","0.084363","0.012989","4"
"0.014328","0.012883","0.035482","0.018569","0.011563","0.035243","0.070792","0.014501","4"
"0.014788","0.013301","0.015241","0.011723","0.010451","0.092967","0.15188","0.015451","4"
"0.013418","0.011662","0.013777","0.012531","0.012067","0.029273","0.11576","0.012499","4"
"0.014158","0.012394","0.011836","0.013499","0.011877","0.030029","0.10812","0.015851","4"
"0.013476","0.011618","0.010312","0.011945","0.010905","0.014073","0.036753","0.0094944","4"
"0.013604","0.012546","0.011751","0.011915","0.013012","0.024272","0.10428","0.013844","4"
"0.013534","0.011033","0.012225","0.012113","0.012217","0.03792","0.10334","0.01482","4"
"0.012843","0.010821","0.011898","0.012528","0.012196","0.023561","0.10504","0.011905","4"
"0.013089","0.012146","0.019865","0.013272","0.012207","0.024191","0.095632","0.012996","4"
"0.016259","0.011184","0.01972","0.012572","0.011535","0.025514","0.070924","0.013137","4"
"0.014384","0.011905","0.022273","0.012729","0.01063","0.029515","0.093832","0.010835","4"
"0.013054","0.012496","0.013301","0.013176","0.0112","0.027221","0.098698","0.012367","4"
"0.012928","0.012656","0.012344","0.011335","0.011554","0.03313","0.11406","0.015028","4"
"0.013612","0.011308","0.022871","0.011777","0.011585","0.036176","0.12369","0.013157","4"
"0.013787","0.012135","0.017172","0.012021","0.011474","0.031278","0.10958","0.013974","4"
"0.015049","0.012132","0.012154","0.011781","0.010485","0.042976","0.098827","0.013939","4"
"0.012702","0.011732","0.014166","0.014022","0.011016","0.054621","0.12008","0.013426","4"
"0.01418","0.012244","0.013331","0.010915","0.010015","0.045219","0.14152","0.012862","4"
"0.014734","0.010543","0.019981","0.014785","0.01191","0.035327","0.063356","0.013046","4"
"0.013025","0.012925","0.013938","0.013192","0.011523","0.037854","0.089541","0.013669","4"
"0.012202","0.010977","0.016301","0.014302","0.011264","0.035227","0.10839","0.017191","4"
"0.012311","0.01242","0.011825","0.012141","0.011591","0.022269","0.11292","0.012629","4"
"0.016687","0.011346","0.0096924","0.01212","0.011836","0.04068","0.10146","0.013356","4"
"0.014662","0.011646","0.012099","0.012291","0.011409","0.035463","0.095102","0.01343","4"
"0.014332","0.013046","0.011454","0.011048","0.011119","0.065868","0.16106","0.018155","4"
"0.013222","0.011173","0.011875","0.011138","0.010555","0.069382","0.11629","0.012571","4"
"0.014904","0.014727","0.012514","0.012717","0.012331","0.039481","0.15721","0.015728","4"
"0.013197","0.01305","0.012274","0.011975","0.011064","0.037144","0.10267","0.016592","4"
"0.0137","0.011765","0.012653","0.012584","0.011351","0.028061","0.081684","0.014559","4"
"0.01243","0.012745","0.01222","0.011918","0.010416","0.031295","0.086679","0.011799","4"
"0.014555","0.012283","0.059064","0.028417","0.013611","0.043271","0.13628","0.014436","4"
"0.013393","0.012941","0.028207","0.016641","0.011771","0.053554","0.11953","0.013832","4"
"0.012739","0.010814","0.011535","0.011097","0.0096275","0.022468","0.065406","0.011274","4"
"0.013425","0.011825","0.019443","0.011723","0.0098799","0.035476","0.088092","0.012649","4"
"0.013395","0.013499","0.012244","0.011832","0.012424","0.040015","0.067656","0.014361","4"
"0.013407","0.012639","0.011445","0.0107","0.0094904","0.030407","0.107","0.013635","4"
"0.013968","0.014576","0.01125","0.012202","0.010097","0.049296","0.094054","0.015859","4"
"0.012401","0.011598","0.011201","0.01115","0.010607","0.025497","0.092821","0.010714","4"
"0.013436","0.014834","0.031694","0.019464","0.010904","0.013367","0.010849","0.011557","4"
"0.027722","0.048498","0.057912","0.0286","0.030211","0.051017","0.097608","0.045621","4"
"0.015876","0.029878","0.054323","0.024473","0.014588","0.026087","0.069619","0.020196","4"
"0.017409","0.054449","0.05598","0.024795","0.015014","0.028873","0.12023","0.021172","4"
"0.01386","0.023083","0.054823","0.026428","0.011135","0.022245","0.084929","0.019016","4"
"0.014627","0.031723","0.047123","0.028357","0.012215","0.019182","0.058417","0.017592","4"
"0.01546","0.033274","0.046381","0.023509","0.01166","0.024447","0.084627","0.019146","4"
"0.014042","0.02864","0.050588","0.023903","0.012525","0.023311","0.081477","0.017581","4"
"0.014178","0.033259","0.04914","0.024612","0.012747","0.021161","0.083784","0.017798","4"
"0.013509","0.027231","0.041817","0.027563","0.011153","0.019589","0.069424","0.016092","4"
"0.015296","0.025371","0.047494","0.023782","0.012944","0.02415","0.10274","0.020051","4"
"0.015981","0.037882","0.048406","0.023025","0.012661","0.024873","0.078602","0.019281","4"
"0.015381","0.033565","0.045224","0.021615","0.013859","0.020126","0.068918","0.01785","4"
"0.015759","0.037711","0.052335","0.025512","0.012055","0.022049","0.068437","0.017025","4"
"0.012439","0.035597","0.04235","0.022731","0.011743","0.023325","0.080937","0.019512","4"
"0.016054","0.052698","0.052743","0.025403","0.012339","0.025966","0.10152","0.024931","4"
"0.013685","0.038371","0.043396","0.020119","0.012282","0.024157","0.0756","0.020343","4"
"0.014139","0.042935","0.04507","0.02312","0.012425","0.022198","0.093298","0.018201","4"
"0.013836","0.040034","0.039132","0.021516","0.012317","0.019428","0.060741","0.018645","4"
"0.015456","0.046953","0.050132","0.019895","0.012166","0.024162","0.071602","0.019252","4"
"0.01546","0.038384","0.047369","0.020378","0.011096","0.020262","0.083388","0.017529","4"
"0.015257","0.038536","0.050637","0.022216","0.012509","0.025483","0.099364","0.017907","4"
"0.015687","0.043349","0.054384","0.023371","0.013405","0.022456","0.088671","0.017631","4"
"0.014263","0.036182","0.049583","0.021831","0.012798","0.019419","0.056299","0.016657","4"
"0.013425","0.027944","0.049386","0.023208","0.012438","0.017804","0.065944","0.020514","4"
"0.014521","0.036123","0.0447","0.024065","0.01249","0.020968","0.089563","0.017068","4"
"0.014688","0.034991","0.044188","0.020247","0.012002","0.019548","0.066713","0.015799","4"
"0.015582","0.043261","0.048809","0.022977","0.012308","0.021527","0.073964","0.019172","4"
"0.013502","0.026607","0.043698","0.022028","0.012768","0.01942","0.066648","0.016916","4"
"0.014826","0.026106","0.048052","0.022459","0.011361","0.021316","0.062706","0.018208","4"
"0.015241","0.029631","0.041229","0.021423","0.011169","0.019725","0.058809","0.017473","4"
"0.012276","0.028844","0.042607","0.01901","0.011728","0.017832","0.06668","0.017348","4"
"0.013857","0.031633","0.040786","0.022428","0.012505","0.020253","0.07665","0.018559","4"
"0.013893","0.029657","0.044574","0.018476","0.012382","0.022369","0.081759","0.020124","4"
"0.01333","0.021972","0.046858","0.02362","0.010327","0.019881","0.0548","0.018335","4"
"0.013825","0.02121","0.044071","0.019911","0.011766","0.019413","0.049785","0.018052","4"
"0.014541","0.029163","0.04567","0.022967","0.01189","0.017362","0.065791","0.018768","4"
"0.013504","0.048836","0.049869","0.022179","0.012325","0.027239","0.075072","0.020985","4"
"0.014405","0.029604","0.04195","0.021598","0.01079","0.016819","0.094793","0.016717","4"
"0.015876","0.032316","0.049281","0.024737","0.013562","0.018441","0.064788","0.019701","4"
"0.014794","0.026173","0.04225","0.02089","0.011173","0.019941","0.083307","0.016618","4"
"0.01438","0.032138","0.040197","0.019804","0.011413","0.020543","0.086019","0.014597","4"
"0.014811","0.020237","0.041313","0.022702","0.012686","0.020454","0.084335","0.017924","4"
"0.012972","0.027111","0.041967","0.023336","0.010422","0.021609","0.076528","0.019739","4"
"0.014966","0.029714","0.043869","0.019998","0.011601","0.019738","0.0595","0.017747","4"
"0.013816","0.028907","0.041795","0.019042","0.010297","0.023339","0.095483","0.018089","4"
"0.014427","0.034979","0.038256","0.02175","0.012255","0.020055","0.096999","0.017255","4"
"0.015817","0.039195","0.048317","0.022851","0.010924","0.024047","0.084698","0.0181","4"
"0.014792","0.032276","0.053385","0.026796","0.012472","0.022189","0.082417","0.018016","4"
"0.017072","0.019238","0.072839","0.030463","0.014302","0.025102","0.10652","0.017237","4"
"0.015981","0.028551","0.058109","0.025628","0.011016","0.022009","0.091478","0.017373","4"
"0.013887","0.023512","0.052341","0.025083","0.011274","0.021072","0.077235","0.01722","4"
"0.013539","0.031312","0.059795","0.023642","0.012566","0.021782","0.060538","0.016613","4"
"0.015028","0.037597","0.050429","0.022496","0.011988","0.020623","0.057311","0.016682","4"
"0.014034","0.031076","0.044496","0.019591","0.011917","0.022685","0.096037","0.019538","4"
"0.013477","0.03106","0.046996","0.021868","0.012741","0.027502","0.072289","0.018186","4"
"0.013147","0.026787","0.051221","0.02158","0.010638","0.024448","0.11631","0.018827","4"
"0.014323","0.021115","0.055859","0.021694","0.013692","0.020576","0.058836","0.019437","4"
"0.0151","0.038251","0.056988","0.023469","0.011596","0.021516","0.070846","0.016984","4"
"0.014808","0.030708","0.059715","0.018402","0.011397","0.020969","0.081852","0.018006","4"
"0.014302","0.03208","0.054872","0.0223","0.011332","0.021266","0.075425","0.017362","4"
"0.014003","0.035594","0.048128","0.020944","0.012022","0.023192","0.089244","0.020328","4"
"0.013875","0.025228","0.060087","0.021683","0.010572","0.026202","0.083452","0.018106","4"
"0.014143","0.026085","0.06107","0.02134","0.012926","0.021131","0.067824","0.018638","4"
"0.013556","0.022134","0.054784","0.022713","0.011023","0.020554","0.070938","0.016667","4"
"0.014871","0.03622","0.060291","0.023064","0.012377","0.022848","0.075883","0.018827","4"
"0.012894","0.032061","0.054432","0.01968","0.011525","0.021154","0.068984","0.017861","4"
"0.014491","0.05049","0.061076","0.019569","0.011736","0.022428","0.064916","0.019001","4"
"0.015636","0.035872","0.052737","0.021974","0.012372","0.021741","0.074863","0.019183","4"
"0.014558","0.02533","0.062176","0.023458","0.011284","0.02088","0.079137","0.018177","4"
"0.014176","0.023204","0.058478","0.023237","0.012599","0.02383","0.071939","0.018362","4"
"0.014681","0.031199","0.062357","0.021799","0.012394","0.019558","0.074072","0.015885","4"
"0.015012","0.028895","0.057263","0.022133","0.010935","0.025063","0.10039","0.018968","4"
"0.013336","0.017196","0.06099","0.021394","0.011484","0.023933","0.06737","0.019873","4"
"0.013838","0.019146","0.064755","0.022036","0.012362","0.024662","0.082782","0.01785","4"
"0.012755","0.017397","0.053463","0.020465","0.011351","0.024248","0.093583","0.018612","4"
"0.014441","0.041265","0.061229","0.02556","0.011371","0.025253","0.08058","0.019839","4"
"0.01451","0.025811","0.057579","0.020976","0.011489","0.026109","0.093085","0.020239","4"
"0.013458","0.024186","0.059027","0.023276","0.011755","0.028072","0.10646","0.020228","4"
"0.014049","0.025984","0.061954","0.02266","0.011211","0.024416","0.10517","0.020065","4"
"0.01371","0.021874","0.059312","0.023649","0.012305","0.023323","0.066444","0.019412","4"
"0.014929","0.035835","0.05238","0.022197","0.012829","0.02125","0.077384","0.017762","4"
"0.013642","0.033553","0.050314","0.023452","0.013102","0.021346","0.097134","0.018951","4"
"0.015384","0.034534","0.06079","0.022353","0.011749","0.024571","0.079554","0.019822","4"
"0.015003","0.031582","0.05124","0.020973","0.010887","0.025254","0.085313","0.020166","4"
"0.01578","0.036618","0.056567","0.021665","0.012822","0.022785","0.090163","0.019962","4"
"0.013761","0.029363","0.058308","0.018995","0.012374","0.021147","0.064262","0.01847","4"
"0.014718","0.032981","0.063307","0.021491","0.011517","0.025779","0.083718","0.019294","4"
"0.014892","0.053407","0.054386","0.019653","0.011085","0.023809","0.056446","0.01906","4"
"0.014947","0.033073","0.055647","0.020869","0.011571","0.021756","0.058486","0.017885","4"
"0.015026","0.062614","0.05782","0.019348","0.010411","0.023792","0.081064","0.020047","4"
"0.015583","0.038982","0.051045","0.022002","0.012747","0.022983","0.056874","0.019803","4"
"0.015825","0.019438","0.049771","0.018893","0.012234","0.025463","0.072588","0.019921","4"
"0.014176","0.04541","0.057255","0.017815","0.012329","0.025167","0.11355","0.021748","4"
"0.017411","0.040918","0.060115","0.020054","0.012498","0.023051","0.060994","0.021791","4"
"0.016236","0.029765","0.062552","0.021368","0.011856","0.020564","0.062343","0.017064","4"
"0.014662","0.031222","0.058462","0.020701","0.011997","0.020481","0.062639","0.019694","4"
"0.014208","0.039226","0.057308","0.019375","0.012429","0.022156","0.061817","0.019791","4"
"0.016257","0.044055","0.056984","0.021561","0.013189","0.024733","0.088809","0.018667","4"
"0.015424","0.027229","0.059535","0.019768","0.011882","0.021849","0.075275","0.019374","4"
"0.013868","0.038729","0.055569","0.019632","0.011377","0.02034","0.049176","0.017545","4"
"0.014861","0.037206","0.058919","0.018898","0.01184","0.024645","0.061893","0.018645","4"
"0.016189","0.049686","0.065074","0.022798","0.012059","0.021838","0.057881","0.019044","4"
"0.014753","0.042644","0.06034","0.019738","0.011978","0.02185","0.049332","0.018685","4"
"0.017088","0.039199","0.062223","0.022581","0.012792","0.023228","0.055126","0.020584","4"
"0.014653","0.031539","0.062387","0.017467","0.011924","0.020438","0.058001","0.016109","4"
"0.014743","0.042957","0.061384","0.021518","0.011994","0.022441","0.071127","0.021133","4"
"0.013331","0.053667","0.059256","0.018909","0.011418","0.022134","0.097711","0.018981","4"
"0.014957","0.040576","0.063119","0.021327","0.011467","0.023414","0.076593","0.020429","4"
"0.013842","0.036304","0.056568","0.019726","0.011736","0.024416","0.077065","0.018903","4"
"0.013118","0.037253","0.054113","0.022976","0.011368","0.0246","0.074555","0.020222","4"
"0.015685","0.026593","0.058744","0.018636","0.010198","0.021967","0.075501","0.019814","4"
"0.01439","0.046067","0.062577","0.020924","0.010246","0.022695","0.083306","0.01756","4"
"0.022577","0.042055","0.041448","0.021014","0.022023","0.036831","0.11803","0.030095","4"
